className,description,file,line,method,priority,rule,ruleset,variable
LargeDataInputStream,"The String literal ""CSV"" appears 4 times in this file; the first occurrence is on line 323","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",323,generateNextChunk,3,AvoidDuplicateLiterals,"Error Prone",
LargeDataInputStream,"Avoid excessively long variable names like shouldGenerateFooter","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",331,generateNextChunk,3,LongVariable,"Code Style",shouldGenerateFooter
LargeDataInputStream,"Switch statements or expressions should be exhaustive, add a default case (or missing enum branches)","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",338,generateNextChunk,3,NonExhaustiveSwitch,"Best Practices",
LargeDataInputStream,"The final local variable name 'MAX_CHUNK_SIZE' doesn't match '[a-z][a-zA-Z0-9]*'","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",354,generateNextChunk,1,"LocalVariableNamingConventions","Code Style",MAX_CHUNK_SIZE
LargeDataInputStream,"Position literals first in String comparisons","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",359,generateNextChunk,3,"LiteralsFirstInComparisons","Best Practices",
LargeDataInputStream,"Local variable 'record' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",363,generateNextChunk,3,"LocalVariableCouldBeFinal","Code Style",record
LargeDataInputStream,"Local variable 'nextAdditionSize' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",379,generateNextChunk,3,"LocalVariableCouldBeFinal","Code Style",nextAdditionSize
LargeDataInputStream,"This statement should have braces","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",392,generateNextChunk,3,ControlStatementBraces,"Code Style",
LargeDataInputStream,"Local variable 'chunkBytes' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",397,generateNextChunk,3,"LocalVariableCouldBeFinal","Code Style",chunkBytes
LargeDataInputStream,"Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",400,generateNextChunk,3,"AvoidCatchingGenericException",Design,
LargeDataInputStream,"A method should have only one exit point, and that should be the last statement in the method","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",410,calculateFooterSize,3,OnlyOneReturn,"Code Style",
LargeDataInputStream,"A method should have only one exit point, and that should be the last statement in the method","streamconverter-core/src/main/java/com/streamConverter/benchmark/LargeDataGenerator.java",412,calculateFooterSize,3,OnlyOneReturn,"Code Style",
PerformanceAnalyzer,"Package name contains upper case characters","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",1,,3,PackageCase,"Code Style",
PerformanceAnalyzer,"Each class should declare at least one constructor","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",29,,3,AtLeastOneConstructor,"Code Style",
PerformanceAnalyzer,"The constant name 'logger' doesn't match '[A-Z][A-Z_0-9]*'","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",31,,1,FieldNamingConventions,"Code Style",logger
PerformanceAnalyzer,"Parameter 'testName' is not assigned and could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",42,addRecord,3,"MethodArgumentCouldBeFinal","Code Style",testName
PerformanceAnalyzer,"Parameter 'results' is not assigned and could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",42,addRecord,3,"MethodArgumentCouldBeFinal","Code Style",results
PerformanceAnalyzer,"Parameter 'totalDataSize' is not assigned and could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",42,addRecord,3,"MethodArgumentCouldBeFinal","Code Style",totalDataSize
PerformanceAnalyzer,"Local variable 'record' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",48,addRecord,3,"LocalVariableCouldBeFinal","Code Style",record
PerformanceAnalyzer,"Logger calls should be surrounded by log level guards.","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",51,addRecord,2,GuardLogStatement,"Best Practices",
PerformanceAnalyzer,"A method should have only one exit point, and that should be the last statement in the method","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",67,getStatistics,3,OnlyOneReturn,"Code Style",
PerformanceAnalyzer,"Local variable 'writer' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",79,generateDetailedReport,3,"LocalVariableCouldBeFinal","Code Style",writer
PerformanceAnalyzer,"Avoid variables with short names like pw","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",80,generateDetailedReport,3,ShortVariable,"Code Style",pw
PerformanceAnalyzer,"Parameter 'writer' is not assigned and could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",91,generateDetailedReport,3,"MethodArgumentCouldBeFinal","Code Style",writer
PerformanceAnalyzer,"Local variable 'stats' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",103,generateDetailedReport,3,"LocalVariableCouldBeFinal","Code Style",stats
PerformanceAnalyzer,"Local variable 'record' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",119,generateDetailedReport,3,"LocalVariableCouldBeFinal","Code Style",record
PerformanceAnalyzer,"Access to field `results` on foreign value `record` (degree 1)","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",124,generateDetailedReport,3,LawOfDemeter,Design,
PerformanceAnalyzer,"Access to field `results` on foreign value `record` (degree 1)","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",129,generateDetailedReport,3,LawOfDemeter,Design,
PerformanceAnalyzer,"Local variable 'result' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",130,generateDetailedReport,3,"LocalVariableCouldBeFinal","Code Style",result
PerformanceAnalyzer,"Access to field `results` on foreign value `record` (degree 1)","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",130,generateDetailedReport,3,LawOfDemeter,Design,result
PerformanceAnalyzer,"Call to `getCommandName` on foreign value `result` (degree 2)","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",134,generateDetailedReport,3,LawOfDemeter,Design,
PerformanceAnalyzer,"Call to `getExecutionTimeMillis` on foreign value `result` (degree 2)","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",135,generateDetailedReport,3,LawOfDemeter,Design,
PerformanceAnalyzer,"Call to `getInputBytes` on foreign value `result` (degree 2)","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",137,generateDetailedReport,3,LawOfDemeter,Design,
PerformanceAnalyzer,"Local variable 'writer' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",169,generateCSVReport,3,"LocalVariableCouldBeFinal","Code Style",writer
PerformanceAnalyzer,"Avoid variables with short names like pw","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",170,generateCSVReport,3,ShortVariable,"Code Style",pw
PerformanceAnalyzer,"Parameter 'writer' is not assigned and could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",181,generateCSVReport,3,"MethodArgumentCouldBeFinal","Code Style",writer
PerformanceAnalyzer,"Local variable 'record' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",187,generateCSVReport,3,"LocalVariableCouldBeFinal","Code Style",record
PerformanceAnalyzer,"Access to field `results` on foreign value `record` (degree 1)","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",194,generateCSVReport,3,LawOfDemeter,Design,
PerformanceAnalyzer,"Parameter 'writer' is not assigned and could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",201,generateRecommendations,3,"MethodArgumentCouldBeFinal","Code Style",writer
PerformanceAnalyzer,"Parameter 'stats' is not assigned and could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",201,generateRecommendations,3,"MethodArgumentCouldBeFinal","Code Style",stats
PerformanceAnalyzer,"Local variable 'recommendations' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",205,generateRecommendations,3,"LocalVariableCouldBeFinal","Code Style",recommendations
PerformanceAnalyzer,"Avoid using literals in if statements","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",208,generateRecommendations,3,"AvoidLiteralsInIfCondition","Error Prone",
PerformanceAnalyzer,"Local variable 'memoryToDataRatio' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",214,generateRecommendations,3,"LocalVariableCouldBeFinal","Code Style",memoryToDataRatio
PerformanceAnalyzer,"Avoid using literals in if statements","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",215,generateRecommendations,3,"AvoidLiteralsInIfCondition","Error Prone",
PerformanceAnalyzer,"Local variable 'cvExecutionTime' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",221,generateRecommendations,3,"LocalVariableCouldBeFinal","Code Style",cvExecutionTime
PerformanceAnalyzer,"Avoid using literals in if statements","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",222,generateRecommendations,3,"AvoidLiteralsInIfCondition","Error Prone",
PerformanceAnalyzer,"Avoid excessively long variable names like avgCommandsPerTest","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",228,generateRecommendations,3,LongVariable,"Code Style",avgCommandsPerTest
PerformanceAnalyzer,"Local variable 'avgCommandsPerTest' could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",228,generateRecommendations,3,"LocalVariableCouldBeFinal","Code Style",avgCommandsPerTest
PerformanceAnalyzer,"Avoid using literals in if statements","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",230,generateRecommendations,3,"AvoidLiteralsInIfCondition","Error Prone",
PerformanceAnalyzer,"Parameter 'result' is not assigned and could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",247,calculateThroughput,3,"MethodArgumentCouldBeFinal","Code Style",result
PerformanceAnalyzer,"Parameter 'totalDataSize' is not assigned and could be declared final","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",247,calculateThroughput,3,"MethodArgumentCouldBeFinal","Code Style",totalDataSize
PerformanceAnalyzer,"A method should have only one exit point, and that should be the last statement in the method","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",249,calculateThroughput,3,OnlyOneReturn,"Code Style",
PerformanceAnalyzer,"Useless parentheses.","streamconverter-core/src/main/java/com/streamConverter/benchmark/PerformanceAnalyzer.java",251,calculateThroughput,4,UselessParentheses,"Code Style",
